stage,rho,seed,gain,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,action_number
bootstrap,0.1,47,1.0,1,1,-0.017419699858417736,-0.07733854127271655,1.9999999999999996,3.464101615137754,1
main_budget,,,,1,2,0.04039234539515557,0.018486289474174966,1.4865358848682815,2.591914114861925,
main_budget,,,,1,3,0.001158242161120815,-0.007818920687532538,2.499613919279626,2.60068251824916,
main_budget,,,,1,4,0.024589184303710043,-0.004977835116759144,0.9918036052320968,1.7337100859411303,
main_budget,,,,1,5,-0.0158393553899695,0.013188928700534341,2.005279785129989,1.7276544980020319,
main_budget,,,,1,6,-0.046764243138041506,-0.022556094241651004,3.0155880810460136,1.7395695056494276,
main_budget,,,,1,7,0.013364262956772843,-0.024330887581350935,0.4955452456810807,0.8741356996450075,
main_budget,,,,1,8,-0.05579031417972102,0.025248510088607873,1.5185967713932613,0.8576092337548519,
main_budget,,,,1,9,-0.07420258597445106,0.043587773343264136,2.5247341953248172,0.8514961460033504,
main_budget,,,,1,10,-0.05216892900315917,-0.00972966763557781,3.517389643001052,0.8692686263296319,
main_budget,,,,1,12,-0.0064649709416746415,-0.012222500610000603,1.002154990313892,0.004074166870000326,
main_budget,,,,1,13,-0.01380926743989197,0.011772074663495842,2.00460308914663,-0.003924024887832195,
main_budget,,,,1,14,-0.015844042641217637,0.08180634922747518,3.0052813475470717,-0.02726878307582503,
main_budget,,,,2,2,0.010098086348788726,0.004621572368542992,1.4966339712170702,2.596535687230468,
main_budget,,,,2,4,0.006147296075927178,-0.001244458779189661,0.9979509013080239,1.7324656271619405,
main_budget,,,,2,5,-0.003959838847491626,0.0032972321751340017,2.0013199462824973,1.730951730177166,
main_budget,,,,2,6,-0.011691060784510543,-0.0056390235604127925,3.003897020261503,1.733930482089015,
main_budget,,,,2,7,0.003341065739189422,-0.0060827218954269124,0.4988863114202701,0.8680529777495806,
main_budget,,,,2,8,-0.013947578544946326,0.006312127522189959,1.504649192848315,0.8639213612770418,
main_budget,,,,2,9,-0.018550646493613265,0.010896943335816034,2.506183548831204,0.8623930893391665,
main_budget,,,,2,10,-0.01304223225078971,-0.002432416908894619,3.5043474107502623,0.8668362094207372,
main_budget,,,,2,12,-0.001616242735419493,-0.003055625152500265,1.0005387475784726,0.0010185417175000606,
main_budget,,,,2,13,-0.003452316859972493,0.002943018665874049,2.0011507722866577,-0.0009810062219581459,
main_budget,,,,2,14,-0.003961010660304076,0.020451587306868704,3.0013203368867676,-0.006817195768956327,
main_budget,,,,3,8,-0.0034868946362362485,0.0015780318805473648,1.5011622982120787,0.8654993931575892,
main_budget,,,,3,9,-0.0046376616234034,0.0027242358339540917,2.5015458872078007,0.8651173251731206,
main_budget,,,,3,14,-0.0009902526650763521,0.005112896826717122,3.0003300842216913,-0.001704298942239205,
