stage,rho,seed,gain,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,action_number
bootstrap,0.1,23,1.0,1,1,-0.12156127305323317,0.04693066421096104,1.9999999999999996,3.4641016151377544,1
main_budget,,,,1,2,-0.05599279443391103,0.08962117248407209,1.5186642648113033,2.5682024871919586,
main_budget,,,,1,3,-0.06688737556007751,0.1058717462557035,2.522295791853473,2.562785629267999,
main_budget,,,,1,4,-0.06679453206116259,0.000279300144721939,1.0222648440203965,1.7319577075206483,
main_budget,,,,1,5,-0.06260074928498716,0.01533388727842383,2.020866916428232,1.7269395118094109,
main_budget,,,,1,6,-0.04523898493397471,0.07210134996730466,3.0150796616446582,1.7080170242464425,
main_budget,,,,1,7,-0.018103470306102404,-0.037007653135609,0.5060344901020335,0.8783612881629743,
main_budget,,,,1,8,-0.007267326235348148,0.029863156340132202,1.5024224420784493,0.8560710183377269,
main_budget,,,,1,9,-0.0010362241592087873,0.05842897052085924,2.500345408053068,0.8465490802775154,
main_budget,,,,1,10,-0.01046563820852231,0.059203148127724564,3.5034885460695073,0.8462910210751967,
main_budget,,,,1,12,0.010479437348501985,0.00896685605083353,0.9965068542171666,-0.002988952016944728,
main_budget,,,,1,13,0.03205008382073149,0.030416040408590674,1.9893166387264216,-0.010138680136196912,
main_budget,,,,1,14,-0.03553997062042191,0.0751310171607037,3.0118466568734736,-0.025043672386901222,
main_budget,,,,2,2,-0.01399819860850765,0.022405293120999703,1.5046660662027957,2.5906077803129586,
main_budget,,,,2,3,-0.016721843890105226,0.02646793656398816,2.505573947963368,2.589253565831987,
main_budget,,,,2,4,-0.01669863301529756,6.98250361717001e-05,1.005566211005099,1.73202753255682,
main_budget,,,,2,5,-0.015650187321173847,0.003833471819599754,2.005216729107058,1.7307729836290107,
main_budget,,,,2,6,-0.011309746233494011,0.018025337491826166,3.0037699154111643,1.7260423617382687,
main_budget,,,,2,7,-0.004525867576525455,-0.009251913283902291,0.5015086225255081,0.869109374879072,
main_budget,,,,2,8,-0.001816831558837162,0.0074657890850335085,1.5006056105196122,0.8635368074227604,
main_budget,,,,2,9,-0.0002590560398010311,0.014607242630192224,2.500086352013267,0.8611563229077076,
main_budget,,,,2,10,-0.002616409552130494,0.014800787031931578,3.5008721365173767,0.8610918081071283,
main_budget,,,,2,13,0.008012520955183289,0.007604010102147637,1.997329159681605,-0.002534670034049275,
main_budget,,,,2,14,-0.008884992655108892,0.01878275429017392,3.0029616642183647,-0.006260918096727304,
main_budget,,,,3,3,-0.004180460972526223,0.006616984140997206,2.5013934869908416,2.595870549972984,
